model,phase,task,class,stage,experiment,metric,value,n,source_path,source_md5,notes
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_attn_dla_L77_wrote_minus_all,2.234297,76,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_attn_dla_L77_confirmed,2.274239,127,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_attn_dla_L77_wrote_plus_confirmed,2.295908,52,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_attn_dla_L77_wrote_minus_confirmed,2.259215,75,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_total_dla_L77_all,6.346842,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_total_dla_L77_wrote_plus_all,4.279026,54,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_total_dla_L77_wrote_minus_all,7.81608,76,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L78_all,3.491271,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L78_wrote_plus_all,1.601776,54,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L78_wrote_minus_all,4.833807,76,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L78_confirmed,3.595814,127,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L78_wrote_plus_confirmed,1.754669,52,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L78_wrote_minus_confirmed,4.872341,75,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_attn_dla_L78_all,1.545564,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_attn_dla_L78_wrote_plus_all,1.285633,54,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_attn_dla_L78_wrote_minus_all,1.730251,76,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_attn_dla_L78_confirmed,1.581183,127,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_attn_dla_L78_wrote_plus_confirmed,1.329544,52,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_attn_dla_L78_wrote_minus_confirmed,1.755653,75,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_total_dla_L78_all,5.036835,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_total_dla_L78_wrote_plus_all,2.887409,54,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_total_dla_L78_wrote_minus_all,6.564058,76,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L79_all,3.151238,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L79_wrote_plus_all,3.492252,54,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L79_wrote_minus_all,2.908939,76,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L79_confirmed,3.23359,127,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L79_wrote_plus_confirmed,3.617383,52,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L79_wrote_minus_confirmed,2.967493,75,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_attn_dla_L79_all,-0.108848,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_attn_dla_L79_wrote_plus_all,-0.25512,54,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_attn_dla_L79_wrote_minus_all,-0.004918,76,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_attn_dla_L79_confirmed,-0.111743,127,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_attn_dla_L79_wrote_plus_confirmed,-0.266125,52,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_attn_dla_L79_wrote_minus_confirmed,-0.004705,75,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_total_dla_L79_all,3.04239,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_total_dla_L79_wrote_plus_all,3.237131,54,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_total_dla_L79_wrote_minus_all,2.904021,76,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L0_all,0.000838,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L1_all,0.000935,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L2_all,-0.001048,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L3_all,-0.001555,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L4_all,-0.00094,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L5_all,-0.002315,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L6_all,0.001335,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L7_all,-0.009041,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L8_all,-0.006635,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L9_all,0.003935,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L10_all,0.000116,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L11_all,0.005333,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L12_all,0.023157,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L13_all,0.018646,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L14_all,0.007555,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L15_all,-0.015668,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L16_all,0.026143,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L17_all,0.030871,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L18_all,-0.030267,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L19_all,0.006763,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L20_all,0.017429,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L21_all,-0.000579,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L22_all,0.019176,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L23_all,-0.014156,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L24_all,0.052287,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L25_all,-0.013545,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L26_all,-0.028172,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L27_all,-0.007518,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L28_all,0.001525,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L29_all,0.000168,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L30_all,0.026248,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L31_all,0.021275,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L32_all,0.051581,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L33_all,-0.010939,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L34_all,0.024955,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L35_all,-0.010231,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L36_all,0.035276,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L37_all,0.019715,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L38_all,0.008502,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L39_all,0.031851,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L40_all,0.015603,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L41_all,0.075323,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L42_all,0.128562,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L43_all,-0.065659,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L44_all,0.139248,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L45_all,0.123546,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L46_all,-0.044685,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L47_all,0.055212,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L48_all,0.235858,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L49_all,0.515992,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L50_all,0.062156,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L51_all,0.423418,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L52_all,0.599411,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L53_all,-0.051648,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L54_all,0.034117,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L55_all,-0.17651,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L56_all,0.220858,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L57_all,0.133203,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L58_all,0.12793,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L59_all,0.233695,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L60_all,0.104314,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L61_all,-0.118114,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L62_all,0.605296,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L63_all,0.259496,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L64_all,0.563905,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L65_all,0.104822,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L66_all,0.203617,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L67_all,0.037113,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L68_all,0.424668,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L69_all,1.160557,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L70_all,0.993042,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
Llama-3.3-70B,heldout,det,correct,s02_dla,det_4x4_correct_expB_dla,mean_mlp_dla_L71_all,0.180523,130,Llama/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,75c4fa29a0b14462f1422c701764126b,non_named
